date,HBR1,HBR2,HBR3,HBR4,HBR5,HBR6,HBR7,HBR8,HBR9
2013-11-23 20:30:00,0.255,0.235,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-23 21:00:00,0.255,0.235,0.361,0.305,0.33,0.27,0.396,0.325,0.31
2013-11-23 21:30:00,0.255,0.235,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-23 22:00:00,0.255,0.235,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-23 22:30:00,0.255,0.235,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-23 23:00:00,0.255,0.22,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-23 23:30:00,0.255,0.22,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-24 00:00:00,0.24,0.22,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-24 00:30:00,0.24,0.22,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-24 01:00:00,0.24,0.22,0.361,0.305,0.315,0.27,0.396,0.325,0.31
2013-11-24 01:30:00,0.24,0.22,0.346,0.305,0.315,0.255,0.396,0.325,0.31
2013-11-24 02:00:00,0.24,0.22,0.346,0.305,0.315,0.255,0.381,0.325,0.31
2013-11-24 02:30:00,0.24,0.22,0.346,0.305,0.315,0.255,0.381,0.31,0.31
2013-11-24 03:00:00,0.24,0.22,0.346,0.305,0.315,0.255,0.381,0.31,0.31
2013-11-24 03:30:00,0.24,0.22,0.346,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 04:00:00,0.24,0.22,0.346,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 04:30:00,0.24,0.22,0.346,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 05:00:00,0.24,0.22,0.346,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 05:30:00,0.24,0.22,0.346,0.29,0.315,0.255,0.366,0.31,0.295
2013-11-24 06:00:00,0.24,0.22,0.346,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 06:30:00,0.24,0.22,0.346,0.29,0.315,0.255,0.366,0.31,0.295
2013-11-24 07:00:00,0.24,0.22,0.346,0.29,0.315,0.255,0.366,0.31,0.295
2013-11-24 07:30:00,0.24,0.22,0.346,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 08:00:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 08:30:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 09:00:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.295,0.295
2013-11-24 09:30:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.31,0.295
2013-11-24 10:00:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.295,0.295
2013-11-24 10:30:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.295,0.295
2013-11-24 11:00:00,0.24,0.205,0.331,0.29,0.315,0.255,0.381,0.295,0.295
2013-11-24 11:30:00,0.24,0.205,0.331,0.29,0.3,0.255,0.381,0.295,0.295
2013-11-24 12:00:00,0.24,0.205,0.331,0.29,0.3,0.255,0.381,0.295,0.295
2013-11-24 12:30:00,0.24,0.205,0.331,0.29,0.3,0.255,0.366,0.295,0.295
2013-11-24 13:00:00,0.24,0.205,0.331,0.29,0.3,0.255,0.366,0.295,0.28
2013-11-24 13:30:00,0.24,0.205,0.331,0.29,0.3,0.255,0.366,0.295,0.295
2013-11-24 14:00:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 14:30:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 15:00:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 15:30:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 16:00:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 16:30:00,0.24,0.205,0.331,0.275,0.315,0.24,0.366,0.295,0.28
2013-11-24 17:00:00,0.24,0.205,0.331,0.275,0.315,0.24,0.366,0.295,0.28
2013-11-24 17:30:00,0.24,0.205,0.331,0.275,0.315,0.24,0.366,0.295,0.28
2013-11-24 18:00:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 18:30:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 19:00:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 19:30:00,0.24,0.205,0.331,0.275,0.3,0.24,0.366,0.295,0.28
2013-11-24 20:00:00,0.24,0.205,0.331,0.275,0.3,0.24,0.351,0.295,0.28
2013-11-24 20:30:00,0.24,0.205,0.331,0.275,0.285,0.24,0.351,0.295,0.28
2013-11-24 21:00:00,0.24,0.205,0.331,0.275,0.285,0.24,0.351,0.295,0.28
2013-11-24 21:30:00,0.225,0.205,0.331,0.275,0.285,0.24,0.366,0.295,0.28
2013-11-24 22:00:00,0.225,0.205,0.331,0.275,0.285,0.24,0.366,0.295,0.265
2013-11-24 22:30:00,0.225,0.205,0.331,0.275,0.285,0.24,0.366,0.295,0.265
2013-11-24 23:00:00,0.225,0.205,0.331,0.275,0.285,0.24,0.351,0.295,0.265
2013-11-24 23:30:00,0.225,0.205,0.331,0.275,0.285,0.24,0.351,0.295,0.265
2013-11-25 00:00:00,0.225,0.205,0.331,0.275,0.285,0.24,0.351,0.295,0.265
2013-11-25 00:30:00,0.225,0.205,0.331,0.26,0.285,0.24,0.351,0.295,0.28
2013-11-25 01:00:00,0.225,0.205,0.331,0.26,0.285,0.24,0.366,0.295,0.265
2013-11-25 01:30:00,0.24,0.205,0.331,0.26,0.285,0.255,0.366,0.295,0.265
2013-11-25 02:00:00,0.24,0.205,0.316,0.26,0.285,0.255,0.366,0.295,0.265
2013-11-25 02:30:00,0.24,0.205,0.316,0.26,0.285,0.255,0.351,0.295,0.265
2013-11-25 03:00:00,0.24,0.205,0.316,0.26,0.285,0.255,0.351,0.295,0.265
2013-11-25 03:30:00,0.24,0.205,0.316,0.26,0.285,0.255,0.351,0.295,0.265
2013-11-25 04:00:00,0.24,0.205,0.316,0.26,0.3,0.255,0.351,0.295,0.265
2013-11-25 04:30:00,0.24,0.205,0.316,0.26,0.315,0.255,0.351,0.295,0.265
2013-11-25 05:00:00,0.24,0.205,0.316,0.26,0.315,0.255,0.351,0.295,0.265
2013-11-25 05:30:00,0.24,0.205,0.316,0.26,0.315,0.255,0.351,0.295,0.265
2013-11-25 06:00:00,0.24,0.205,0.316,0.26,0.315,0.255,0.351,0.295,0.25
2013-11-25 06:30:00,0.24,0.205,0.316,0.26,0.315,0.255,0.351,0.295,0.265
2013-11-25 07:00:00,0.24,0.205,0.316,0.26,0.315,0.27,0.351,0.295,0.265
2013-11-25 07:30:00,0.24,0.205,0.316,0.26,0.315,0.27,0.351,0.295,0.25
2013-11-25 08:00:00,0.24,0.19,0.316,0.26,0.315,0.27,0.351,0.295,0.25
2013-11-25 08:30:00,0.24,0.205,0.316,0.26,0.345,0.255,0.351,0.295,0.265
2013-11-25 09:00:00,0.255,0.19,0.316,0.26,0.33,0.255,0.351,0.295,0.265
2013-11-25 09:30:00,0.255,0.205,0.316,0.26,0.33,0.255,0.351,0.295,0.25
2013-11-25 10:00:00,0.27,0.205,0.316,0.26,0.345,0.255,0.351,0.295,0.265
2013-11-25 10:30:00,0.27,0.205,0.316,0.26,0.345,0.255,0.351,0.295,0.265
2013-11-25 11:00:00,0.255,0.205,0.316,0.275,0.345,0.255,0.366,0.295,0.265
2013-11-25 11:30:00,0.24,0.205,0.316,0.275,0.345,0.255,0.366,0.295,0.25
2013-11-25 12:00:00,0.24,0.205,0.316,0.275,0.33,0.255,0.366,0.295,0.25
2013-11-25 12:30:00,0.24,0.205,0.316,0.275,0.315,0.255,0.366,0.295,0.25
2013-11-25 13:00:00,0.24,0.205,0.316,0.275,0.315,0.255,0.351,0.295,0.25
2013-11-25 13:30:00,0.24,0.205,0.316,0.275,0.315,0.255,0.366,0.295,0.265
2013-11-25 14:00:00,0.24,0.205,0.316,0.26,0.315,0.255,0.366,0.295,0.265
2013-11-25 14:30:00,0.225,0.205,0.316,0.26,0.3,0.255,0.366,0.295,0.25
2013-11-25 15:00:00,0.225,0.205,0.316,0.26,0.3,0.24,0.351,0.295,0.265
2013-11-25 15:30:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 16:00:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-25 16:30:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-25 17:00:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 17:30:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 18:00:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 18:30:00,0.225,0.205,0.316,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 19:00:00,0.225,0.19,0.316,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-25 19:30:00,0.225,0.19,0.316,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 20:00:00,0.225,0.19,0.316,0.26,0.285,0.24,0.351,0.295,0.235
2013-11-25 20:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 21:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 21:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 22:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-25 22:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-25 23:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-25 23:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.265
2013-11-26 00:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-26 00:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.351,0.295,0.25
2013-11-26 01:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.295,0.265
2013-11-26 01:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.295,0.25
2013-11-26 02:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.295,0.265
2013-11-26 02:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.295,0.265
2013-11-26 03:00:00,0.225,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 03:30:00,0.225,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 04:00:00,0.225,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 04:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 05:00:00,0.21,0.19,0.301,0.26,0.27,0.225,0.336,0.295,0.265
2013-11-26 05:30:00,0.21,0.19,0.301,0.26,0.27,0.225,0.336,0.295,0.265
2013-11-26 06:00:00,0.21,0.19,0.301,0.26,0.27,0.225,0.336,0.295,0.25
2013-11-26 06:30:00,0.21,0.19,0.301,0.26,0.27,0.225,0.336,0.295,0.25
2013-11-26 07:00:00,0.21,0.19,0.301,0.26,0.27,0.225,0.336,0.295,0.265
2013-11-26 07:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 08:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 08:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 09:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 09:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 10:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 10:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 11:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 11:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.265
2013-11-26 12:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.25
2013-11-26 12:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.295,0.28
2013-11-26 13:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 13:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 14:00:00,0.21,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 14:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 15:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 15:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 16:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 16:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 17:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 17:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 18:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 18:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 19:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 19:30:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 20:00:00,0.21,0.19,0.301,0.26,0.285,0.225,0.336,0.235,0.265
2013-11-26 20:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 21:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 21:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 22:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 22:30:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 23:00:00,0.225,0.19,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-26 23:30:00,0.225,0.205,0.301,0.26,0.285,0.24,0.336,0.235,0.265
2013-11-27 00:00:00,0.225,0.205,0.301,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 00:30:00,0.225,0.205,0.301,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 01:00:00,0.225,0.205,0.301,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 01:30:00,0.225,0.205,0.301,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 02:00:00,0.225,0.205,0.301,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 02:30:00,0.225,0.205,0.301,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 03:00:00,0.24,0.205,0.316,0.275,0.285,0.24,0.336,0.235,0.265
2013-11-27 03:30:00,0.24,0.205,0.316,0.275,0.315,0.255,0.351,0.25,0.265
2013-11-27 04:00:00,0.255,0.205,0.331,0.305,0.315,0.27,0.366,0.265,0.28
2013-11-27 04:30:00,0.27,0.22,0.346,0.32,0.345,0.27,0.381,0.265,0.28
2013-11-27 05:00:00,0.3,0.25,0.376,0.35,0.375,0.3,0.426,0.31,0.325
2013-11-27 05:30:00,0.345,0.265,0.421,0.38,0.42,0.36,0.456,0.355,0.355
2013-11-27 06:00:00,0.405,0.325,0.481,0.44,0.465,0.42,0.516,0.385,0.4
2013-11-27 06:30:00,0.48,0.385,0.571,0.575,0.57,0.48,0.576,0.43,0.505
2013-11-27 07:00:00,0.54,0.475,0.661,0.71,0.705,0.57,0.666,0.475,0.67
2013-11-27 07:30:00,0.615,0.58,0.826,0.845,0.84,0.66,0.816,0.535,0.82
2013-11-27 08:00:00,0.645,0.685,0.976,0.965,0.915,0.735,0.861,0.79,1.015
2013-11-27 08:30:00,0.825,0.745,1.036,0.995,0.99,0.78,0.906,0.94,1.15
2013-11-27 09:00:00,0.84,0.79,1.051,1.055,1.02,0.81,0.966,1.03,1.24
2013-11-27 09:30:00,0.9,0.82,1.096,1.085,1.155,0.855,0.981,1.15,1.375
2013-11-27 10:00:00,0.945,0.865,1.141,1.115,1.215,0.9,1.071,1.21,1.465
2013-11-27 10:30:00,0.96,0.895,1.171,1.115,1.185,0.93,1.131,1.15,1.51
2013-11-27 11:00:00,0.96,0.895,1.171,1.1,1.11,0.96,1.191,1.285,1.54
2013-11-27 11:30:00,0.975,0.925,1.216,1.115,1.11,0.975,1.281,1.33,1.555
2013-11-27 12:00:00,0.99,0.955,1.261,1.16,1.125,1.005,1.326,1.405,1.6
2013-11-27 12:30:00,1.005,0.955,1.261,1.16,1.125,0.975,1.356,1.435,1.615
2013-11-27 13:00:00,1.005,0.955,1.261,1.16,1.095,0.975,1.356,1.435,1.63
2013-11-27 13:30:00,1.005,0.94,1.246,1.145,1.095,0.975,1.386,1.435,1.6
2013-11-27 14:00:00,0.99,0.925,1.246,1.13,1.095,0.96,1.386,1.435,1.6
2013-11-27 14:30:00,0.99,0.925,1.231,1.13,1.08,0.96,1.401,1.435,1.585
2013-11-27 15:00:00,0.96,0.91,1.231,1.13,1.065,0.96,1.401,1.405,1.555
2013-11-27 15:30:00,0.96,0.895,1.201,1.115,1.065,0.93,1.401,1.375,1.51
2013-11-27 16:00:00,0.93,0.865,1.171,1.085,1.035,0.915,1.386,1.345,1.465
2013-11-27 16:30:00,0.9,0.835,1.141,1.055,1.02,0.9,1.371,1.315,1.42
2013-11-27 17:00:00,0.885,0.82,1.126,1.04,1.005,0.87,1.356,1.285,1.375
2013-11-27 17:30:00,0.87,0.805,1.111,1.025,0.975,0.87,1.326,1.27,1.345
2013-11-27 18:00:00,0.84,0.775,1.096,0.995,0.96,0.84,1.311,1.24,1.315
2013-11-27 18:30:00,0.825,0.76,1.081,0.98,0.945,0.84,1.296,1.21,1.285
2013-11-27 19:00:00,0.81,0.745,1.051,0.965,0.915,0.81,1.281,1.18,1.24
2013-11-27 19:30:00,0.78,0.73,1.051,0.95,0.9,0.795,1.251,1.15,1.21
2013-11-27 20:00:00,0.765,0.715,1.021,0.935,0.885,0.78,1.221,1.12,1.18
2013-11-27 20:30:00,0.75,0.685,1.006,0.92,0.855,0.765,1.206,1.09,1.165
2013-11-27 21:00:00,0.72,0.685,0.991,0.905,0.84,0.75,1.176,1.06,1.12
2013-11-27 21:30:00,0.72,0.655,0.976,0.875,0.825,0.735,1.146,1.045,1.09
2013-11-27 22:00:00,0.705,0.655,0.961,0.86,0.795,0.72,1.116,1.015,1.075
2013-11-27 22:30:00,0.69,0.64,0.931,0.845,0.795,0.705,1.101,1,1.045
2013-11-27 23:00:00,0.675,0.625,0.931,0.845,0.78,0.69,1.086,0.985,1.03
2013-11-27 23:30:00,0.66,0.61,0.901,0.815,0.765,0.69,1.071,0.955,1
2013-11-28 00:00:00,0.645,0.595,0.901,0.815,0.765,0.675,1.056,0.94,0.985
2013-11-28 00:30:00,0.63,0.595,0.871,0.8,0.735,0.66,1.026,0.925,0.97
2013-11-28 01:00:00,0.63,0.58,0.871,0.785,0.735,0.645,1.026,0.895,0.94
2013-11-28 01:30:00,0.615,0.565,0.856,0.77,0.72,0.63,0.996,0.88,0.925
2013-11-28 02:00:00,0.6,0.565,0.841,0.755,0.705,0.63,0.981,0.865,0.91
2013-11-28 02:30:00,0.6,0.55,0.826,0.755,0.705,0.615,0.966,0.85,0.895
2013-11-28 03:00:00,0.585,0.535,0.811,0.74,0.705,0.6,0.951,0.835,0.865
2013-11-28 03:30:00,0.585,0.535,0.811,0.725,0.69,0.6,0.936,0.82,0.85
2013-11-28 04:00:00,0.57,0.535,0.796,0.71,0.675,0.585,0.936,0.805,0.835
2013-11-28 04:30:00,0.57,0.52,0.781,0.71,0.675,0.585,0.921,0.79,0.82
2013-11-28 05:00:00,0.555,0.505,0.781,0.695,0.66,0.57,0.906,0.775,0.805
2013-11-28 05:30:00,0.54,0.505,0.751,0.695,0.645,0.57,0.906,0.76,0.79
2013-11-28 06:00:00,0.54,0.505,0.751,0.68,0.645,0.555,0.891,0.76,0.79
2013-11-28 06:30:00,0.54,0.49,0.751,0.665,0.645,0.555,0.876,0.745,0.775
2013-11-28 07:00:00,0.54,0.49,0.736,0.665,0.63,0.54,0.876,0.73,0.76
2013-11-28 07:30:00,0.525,0.475,0.721,0.65,0.615,0.54,0.861,0.715,0.745
2013-11-28 08:00:00,0.51,0.475,0.721,0.65,0.615,0.54,0.846,0.715,0.745
2013-11-28 08:30:00,0.51,0.475,0.706,0.635,0.615,0.525,0.846,0.7,0.73
2013-11-28 09:00:00,0.51,0.46,0.691,0.635,0.615,0.525,0.831,0.7,0.715
2013-11-28 09:30:00,0.51,0.46,0.691,0.635,0.6,0.51,0.816,0.685,0.7
2013-11-28 10:00:00,0.495,0.445,0.691,0.62,0.6,0.51,0.816,0.67,0.7
2013-11-28 10:30:00,0.48,0.445,0.691,0.62,0.585,0.495,0.801,0.67,0.685
2013-11-28 11:00:00,0.48,0.445,0.676,0.605,0.585,0.495,0.801,0.655,0.685
2013-11-28 11:30:00,0.48,0.445,0.661,0.605,0.585,0.495,0.786,0.655,0.67
2013-11-28 12:00:00,0.48,0.445,0.661,0.605,0.585,0.495,0.786,0.64,0.67
2013-11-28 12:30:00,0.48,0.43,0.661,0.59,0.57,0.48,0.771,0.64,0.655
2013-11-28 13:00:00,0.48,0.43,0.646,0.59,0.555,0.48,0.756,0.64,0.64
2013-11-28 13:30:00,0.465,0.415,0.646,0.575,0.555,0.48,0.756,0.625,0.64
2013-11-28 14:00:00,0.465,0.415,0.631,0.575,0.555,0.48,0.756,0.625,0.64
2013-11-28 14:30:00,0.45,0.415,0.631,0.575,0.555,0.465,0.756,0.61,0.625
2013-11-28 15:00:00,0.45,0.415,0.631,0.56,0.555,0.465,0.741,0.61,0.625
2013-11-28 15:30:00,0.45,0.415,0.631,0.56,0.555,0.465,0.741,0.595,0.61
2013-11-28 16:00:00,0.45,0.4,0.616,0.545,0.54,0.45,0.726,0.595,0.61
2013-11-28 16:30:00,0.45,0.4,0.616,0.545,0.54,0.45,0.726,0.595,0.61
2013-11-28 17:00:00,0.435,0.4,0.601,0.545,0.525,0.45,0.726,0.595,0.595
2013-11-28 17:30:00,0.435,0.385,0.601,0.545,0.525,0.45,0.711,0.58,0.595
2013-11-28 18:00:00,0.42,0.385,0.601,0.53,0.525,0.45,0.711,0.58,0.58
2013-11-28 18:30:00,0.42,0.385,0.601,0.53,0.525,0.435,0.696,0.565,0.58
2013-11-28 19:00:00,0.42,0.385,0.586,0.53,0.51,0.435,0.696,0.565,0.58
2013-11-28 19:30:00,0.42,0.385,0.586,0.53,0.51,0.435,0.696,0.565,0.565
2013-11-28 20:00:00,0.42,0.385,0.586,0.515,0.51,0.435,0.681,0.565,0.565
2013-11-28 20:30:00,0.42,0.385,0.571,0.515,0.495,0.435,0.681,0.55,0.565
2013-11-28 21:00:00,0.42,0.37,0.571,0.515,0.495,0.42,0.681,0.55,0.55
2013-11-28 21:30:00,0.42,0.37,0.571,0.515,0.495,0.42,0.666,0.55,0.55
2013-11-28 22:00:00,0.405,0.37,0.571,0.515,0.495,0.42,0.666,0.55,0.55
2013-11-28 22:30:00,0.405,0.37,0.571,0.5,0.495,0.42,0.666,0.535,0.535
2013-11-28 23:00:00,0.405,0.355,0.571,0.5,0.51,0.42,0.666,0.535,0.535
2013-11-28 23:30:00,0.39,0.355,0.556,0.5,0.555,0.42,0.651,0.535,0.535
2013-11-29 00:00:00,0.39,0.355,0.556,0.5,0.585,0.405,0.651,0.535,0.535
2013-11-29 00:30:00,0.39,0.355,0.556,0.485,0.6,0.405,0.636,0.535,0.52
2013-11-29 01:00:00,0.39,0.355,0.541,0.485,0.615,0.405,0.636,0.52,0.52
2013-11-29 01:30:00,0.39,0.355,0.541,0.485,0.63,0.405,0.636,0.52,0.52
2013-11-29 02:00:00,0.39,0.355,0.541,0.485,0.645,0.405,0.636,0.52,0.52
2013-11-29 02:30:00,0.39,0.355,0.541,0.485,0.645,0.39,0.621,0.52,0.505
2013-11-29 03:00:00,0.39,0.355,0.541,0.485,0.66,0.39,0.621,0.52,0.505
2013-11-29 03:30:00,0.39,0.34,0.541,0.47,0.675,0.39,0.621,0.505,0.505
2013-11-29 04:00:00,0.39,0.34,0.541,0.47,0.675,0.39,0.606,0.505,0.505
2013-11-29 04:30:00,0.375,0.34,0.526,0.47,0.675,0.39,0.606,0.505,0.49
2013-11-29 05:00:00,0.375,0.34,0.526,0.47,0.69,0.39,0.606,0.505,0.49
2013-11-29 05:30:00,0.375,0.34,0.526,0.47,0.69,0.39,0.606,0.505,0.49
2013-11-29 06:00:00,0.36,0.34,0.511,0.455,0.69,0.375,0.606,0.505,0.49
2013-11-29 06:30:00,0.36,0.325,0.511,0.455,0.69,0.375,0.591,0.49,0.49
2013-11-29 07:00:00,0.36,0.325,0.511,0.455,0.69,0.375,0.591,0.49,0.475
2013-11-29 07:30:00,0.36,0.325,0.511,0.455,0.69,0.375,0.576,0.49,0.475
2013-11-29 08:00:00,0.36,0.325,0.511,0.455,0.69,0.375,0.576,0.49,0.475
2013-11-29 08:30:00,0.36,0.325,0.511,0.455,0.69,0.375,0.576,0.475,0.475
2013-11-29 09:00:00,0.36,0.325,0.511,0.455,0.69,0.375,0.576,0.475,0.475
2013-11-29 09:30:00,0.36,0.325,0.511,0.455,0.645,0.375,0.576,0.475,0.46
2013-11-29 10:00:00,0.36,0.325,0.511,0.455,0.495,0.375,0.576,0.475,0.46
2013-11-29 10:30:00,0.36,0.325,0.496,0.455,0.465,0.375,0.576,0.475,0.46
2013-11-29 11:00:00,0.36,0.325,0.496,0.455,0.465,0.375,0.576,0.475,0.46
2013-11-29 11:30:00,0.36,0.325,0.496,0.44,0.45,0.375,0.576,0.475,0.46
2013-11-29 12:00:00,0.36,0.325,0.496,0.44,0.435,0.375,0.576,0.475,0.46
2013-11-29 12:30:00,0.36,0.325,0.496,0.44,0.435,0.36,0.576,0.475,0.46
2013-11-29 13:00:00,0.36,0.325,0.496,0.44,0.435,0.36,0.576,0.46,0.46
2013-11-29 13:30:00,0.36,0.325,0.481,0.44,0.435,0.36,0.561,0.46,0.46
2013-11-29 14:00:00,0.345,0.31,0.481,0.425,0.435,0.36,0.561,0.46,0.46
2013-11-29 14:30:00,0.345,0.31,0.481,0.425,0.435,0.36,0.561,0.46,0.445
2013-11-29 15:00:00,0.345,0.31,0.481,0.425,0.435,0.36,0.561,0.46,0.445
2013-11-29 15:30:00,0.345,0.31,0.481,0.425,0.435,0.36,0.546,0.46,0.445
2013-11-29 16:00:00,0.345,0.31,0.481,0.425,0.435,0.36,0.546,0.46,0.445
2013-11-29 16:30:00,0.345,0.31,0.481,0.425,0.435,0.36,0.546,0.445,0.43
2013-11-29 17:00:00,0.345,0.31,0.481,0.425,0.435,0.36,0.546,0.445,0.43
2013-11-29 17:30:00,0.33,0.295,0.481,0.425,0.435,0.345,0.546,0.445,0.43
2013-11-29 18:00:00,0.33,0.295,0.481,0.425,0.435,0.345,0.531,0.445,0.43
